Lewis University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Loyola University Chicago,USA,United States,Illinois,Nursing,LUC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
MacMurray College,USA,United States,Illinois,Nursing,Mac,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Mckendree University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Methodist College,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Millikin University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
North Park University,USA,United States,Illinois,Nursing,NPU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northern Illinois University,USA,United States,Illinois,Nursing,NIU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Olivet Nazarene University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Resurrection University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Rush University,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Anthony College of Nursing,USA,United States,Illinois,Nursing,OSF,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Xavier University,USA,United States,Illinois,Nursing,SXU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southern Illinois University Edwardsville,USA,United States,Illinois,Nursing,SIUE,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Trinity Christian College,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Trinity College of Nursing and Health Sciences,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Illinois at Chicago,USA,United States,Illinois,Nursing,UIC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of St. Francis,USA,United States,Illinois,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Western Illinois University,USA,United States,Illinois,Nursing,WIU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Anderson University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Ball State University,USA,United States,Indiana,Nursing,BSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Goshen College,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Harrison College,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Huntington University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University Kokomo,USA,United States,Indiana,Nursing,IUK,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University South Bend,USA,United States,Indiana,Nursing,IUSB,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University Southeast,USA,United States,Indiana,Nursing,IUSB,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University - Prude University Columbus,USA,United States,Indiana,Nursing,IUPUC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University - Prude University Fort Wayne,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana University - Prude University Indianapolis,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Indiana Wesleyan University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Marian University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Purdue University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Joseph's College,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Mary-of-the-Woods College,USA,United States,Indiana,Nursing,SMWC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Mary's College - Indiana,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Indianapolis,USA,United States,Indiana,Nursing,UIndy,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Saint Francis,USA,United States,Indiana,Nursing,SF,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Southern Indiana,USA,United States,Indiana,Nursing,USI,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Valparaiso University,USA,United States,Indiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Allen College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Briar Cliff University,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Clarke University,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Coe College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Dordt College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Grand View University,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Luther College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Mercy College of Health Sciences,USA,United States,Iowa,Nursing,MCHS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Morningside College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Mount Mercy University,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northwestern College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
St. Ambrose University,USA,United States,Iowa,Nursing,SAU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
St. Luke College's - Unity Point Health,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Dubuque,USA,United States,Iowa,Nursing,DBQ,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
The University of Iowa,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Upper Iowa University,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southeastern Community College,USA,United States,Iowa,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
William Penn University,USA,United States,Iowa,Nursing,WMPenn,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Baker University,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Benedictine College,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Bethel College,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Fort Hays State University,USA,United States,Kansas,Nursing,FHSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
MidAmerica Nazarene University,USA,United States,Kansas,Nursing,MNU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Newman University,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Ottawa University,USA,United States,Kansas,Nursing,"OU, OUKS, OUAZ",Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Pittsburg State University,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southwestern College,USA,United States,Kansas,Nursing,SCKANS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Tabor College,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Kansas,USA,United States,Kansas,Nursing,UK,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Saint Mary,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Washburn University of Topeka,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Wichita State University,USA,United States,Kansas,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Wichita Technical College ,USA,United States,Kansas,Nursing,WSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Beckfield College,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Bellarmine University,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Berea College,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Eastern Kentucky University,USA,United States,Kentucky,Nursing,EKU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Galen College of Nursing,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Kentucky Christian University,USA,United States,Kentucky,Nursing,KCU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Lindsey Wilson College,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Morehead State University,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Murray State University,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northern Kentucky University,USA,United States,Kentucky,Nursing,NKU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Spalding University,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Sullivan University,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Union College,USA,United States,Kentucky,Nursing,Union KY,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Kentucky,USA,United States,Kentucky,Nursing,UKY,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Louisville,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of the Cumberlands,USA,United States,Kentucky,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Western Kentucky University,USA,United States,Kentucky,Nursing,WKU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Elizabethtown Community College,USA,United States,Kentucky,Nursing,ECTC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Intercollegiate Consortium for a Master of Science in Nursing,USA,United States,Louisiana,Nursing,ICMSN,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Louisiana College,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Louisiana State University Health Sciences Center,USA,United States,Louisiana,Nursing,LSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Loyola University New Orleans,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
McNeese State University,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Nicholls State University,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northwestern State University of Louisiana,USA,United States,Louisiana,Nursing,NSULA,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southeastern Louisiana University,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southern University and A&M College,USA,United States,Louisiana,Nursing,SUBR,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
The University of Louisiana at Lafayette,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
The University of Louisiana at Monroe,USA,United States,Louisiana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Husson University,USA,United States,Maine,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Joseph's College of Maine,USA,United States,Maine,Nursing,SJCME,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Maine,USA,United States,Maine,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Maine at Fort Kent,USA,United States,Maine,Nursing,UMFK,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Southern Maine,USA,United States,Maine,Nursing,USM,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Coppin State University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Frostburg State University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Hood College,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Johns Hopkins University,USA,United States,Maryland,Nursing,JHU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Morgan State University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Salisbury University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Stevenson University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Towson University,USA,United States,Maryland,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Uniformed Services University of the Health Sciences,USA,United States,Maryland,Nursing,USUHS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Maryland,USA,United States,Maryland,Nursing,UMD,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Maryland University College,USA,United States,Maryland,Nursing,UMGC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Washington Adventist University,USA,United States,Maryland,Nursing,WAU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
American International College,USA,United States,Massachusetts,Nursing,AIC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Boston College,USA,United States,Massachusetts,Nursing,BC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Curry College,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Elms College,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Emmanuel College Boston,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Fisher College,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Fitchburg State University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Framingham State University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Laboure College,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Massachusetts College of Pharmacy and Health Sciences ,USA,United States,Massachusetts,Nursing,MCPHS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
MGH Institute of Health Professions,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northeastern University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Salem State University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Simmons College,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Massachusetts - Amherst,USA,United States,Massachusetts,Nursing,UMass,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Massachusetts - Boston,USA,United States,Massachusetts,Nursing,UMass,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Massachusetts - Dartmouth,USA,United States,Massachusetts,Nursing,UMass,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Massachusetts - Lowell,USA,United States,Massachusetts,Nursing,UMass,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Massachusetts Medical School,USA,United States,Massachusetts,Nursing,UMass,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Westfield State University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Worcester State University,USA,United States,Massachusetts,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Baker College,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Calvin College,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Davenport University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Dorsey Schools - Saginaw Campus,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Eastern Michigan University,USA,United States,Michigan,Nursing,EMich,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Finlandia University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Grand Valley State University,USA,United States,Michigan,Nursing,GVSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Hope College,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Lake Superior State University,USA,United States,Michigan,Nursing,LSSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Madonna University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Michigan State University,USA,United States,Michigan,Nursing,MSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Northern Michigan University,USA,United States,Michigan,Nursing,NMU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Oakland University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Rochester College,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saginaw Valley State University,USA,United States,Michigan,Nursing,SVSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Siena Heights University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Spring Arbor University,USA,United States,Michigan,Nursing,SAU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Detroit Mercy,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Michigan - Ann Arbor,USA,United States,Michigan,Nursing,UMich,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Michigan - Flint,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Wayne State University,USA,United States,Michigan,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Western Michigan University,USA,United States,Michigan,Nursing,WMU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Augsburg College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Bemidji State University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Bethel University - Minnesota,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Capella University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
College of Saint Benedict,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
College of Saint Benedict and Saint John's University,USA,United States,Minnesota,Nursing,CSBSJU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
The College of St. Scholastica,USA,United States,Minnesota,Nursing,CSS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Concordia College - Moorhead,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Concordia University Saint Paul,USA,United States,Minnesota,Nursing,CSP,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Crown College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Globe University and Minnesota School of Business,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Gustavus Adolphus College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Herzing University - Minneapolis,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Metropolitan State University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Minnesota State University Mankato,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Minnesota State University Moorhead,USA,United States,Minnesota,Nursing,MSUM,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Minnesota State Community and Technical College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Rasmussen College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint John's University,USA,United States,Minnesota,Nursing,CSBSJU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Mary's University of Minnesota,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southwest Minnesota State University,USA,United States,Minnesota,Nursing,SMSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
St. Catherine University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
St. Cloud State University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
St. Olaf College,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Minnesota,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Northwestern - St. Paul,USA,United States,Minnesota,Nursing,UNWSP,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Walden University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Winona State University,USA,United States,Minnesota,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Belhaven University,USA,United States,Mississippi,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Delta State University,USA,United States,Mississippi,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Mississippi College,USA,United States,Mississippi,Nursing,MC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Mississippi University of Women,USA,United States,Mississippi,Nursing,MUW,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Mississippi Medical Center,USA,United States,Mississippi,Nursing,UMC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
The University of Southern Mississippi,USA,United States,Mississippi,Nursing,USM,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
William Carey University,USA,United States,Mississippi,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Avila University,USA,United States,Mississippi,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Barnes-Jewish College,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Central Methodist University,USA,United States,Missouri,Nursing,CMU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
College of the Ozarks,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Columbia College,USA,United States,Missouri,Nursing,CCIS,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Cox College,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Graceland University,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Hannibal-LaGrange University,USA,United States,Missouri,Nursing,HLG,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Lindenwood University,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Maryville University of St. Louis,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Missouri State University,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Missouri Valley College,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Missouri Western State University,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Research College of Nursing,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Louis University,USA,United States,Missouri,Nursing,SLU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Saint Luke's College of Health Sciences,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Southeast Missouri State University,USA,United States,Missouri,Nursing,SEMO,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Truman State University,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Central Missouri,USA,United States,Missouri,Nursing,UCM,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Central Missouri - Columbia,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Central Missouri - Kansas City,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Central Missouri - St. Louis,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
William Jewell College,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Cass Career Center,USA,United States,Missouri,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Carroll College - Montana,USA,United States,Montana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Montana State University,USA,United States,Montana,Nursing,MSU,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Montana Tech of the University of Montana,USA,United States,Montana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Great Falls,USA,United States,Montana,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Concordia University Nebraska,USA,United States,Nebraska,Nursing,CUNE,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Creighton University,USA,United States,Nebraska,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Doane University,USA,United States,Nebraska,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Nebraska Methodist College,USA,United States,Nebraska,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Nebraska Wesleyan University,USA,United States,Nebraska,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Union College - Nebraska,USA,United States,Nebraska,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
University of Nebraska Medical Center,USA,United States,Nebraska,Nursing,UNMC,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
Nevada State College,USA,United States,Nevada,Nursing,,Registered Nurse,18f39740-a7c2-4215-a50c-8782c326d979
